index,consumption_good,round,name
6354,56,63,firm53
6355,50,63,firm84
6356,58,63,firm1
6357,64,63,firm32
6358,22,63,firm71
6359,34,63,firm19
6360,42,63,firm50
6361,64,63,firm81
6362,59,63,firm14
6363,52,63,firm45
6364,63,63,firm76
6365,64,63,firm99
6366,62,63,firm24
6367,64,63,firm63
6368,66,63,firm94
6369,50,63,firm11
6370,66,63,firm42
6371,66,63,firm73
6372,64,63,firm6
6373,63,63,firm37
6374,54,63,firm68
6375,60,63,firm91
6376,58,63,firm16
6377,66,63,firm55
6378,36,63,firm86
6379,59,63,firm3
6380,58,63,firm34
6381,66,63,firm65
6382,54,63,firm96
6383,56,63,firm29
6384,45,63,firm60
6385,60,63,firm83
6386,51,63,firm8
6387,62,63,firm47
6388,52,63,firm78
6389,66,63,firm26
6390,64,63,firm57
6391,44,63,firm88
6392,46,63,firm21
6393,52,63,firm52
6394,18,63,firm75
6395,59,63,firm0
6396,56,63,firm39
6397,66,63,firm70
6398,46,63,firm18
6399,54,63,firm49
6400,54,63,firm80
6401,33,64,firm13
6402,61,64,firm44
6403,61,64,firm67
6404,61,64,firm98
6405,67,64,firm31
6406,37,64,firm62
6407,61,64,firm93
6408,67,64,firm10
6409,53,64,firm41
6410,57,64,firm72
6411,51,64,firm5
6412,55,64,firm36
6413,61,64,firm59
6414,55,64,firm90
6415,45,64,firm23
6416,51,64,firm54
6417,65,64,firm85
6418,54,64,firm2
6419,51,64,firm33
6420,61,64,firm64
6421,48,64,firm28
6422,35,64,firm51
6423,59,64,firm82
6424,65,64,firm15
6425,65,64,firm46
6426,61,64,firm77
6427,65,64,firm25
6428,51,64,firm56
6429,63,64,firm95
6430,63,64,firm20
6431,38,64,firm43
6432,59,64,firm74
6433,67,64,firm7
6434,55,64,firm38
6435,59,64,firm69
6436,61,64,firm17
6437,63,64,firm48
6438,67,64,firm87
6439,43,64,firm12
6440,61,64,firm35
6441,51,64,firm66
6442,39,64,firm97
6443,59,64,firm30
6444,54,64,firm61
6445,47,64,firm92
6446,65,64,firm9
6447,64,64,firm40
6448,61,64,firm79
6449,67,64,firm4
6450,47,64,firm27
6451,47,64,firm58
6452,55,64,firm89
6453,33,64,firm22
6454,57,64,firm53
6455,51,64,firm84
6456,59,64,firm1
6457,65,64,firm32
6458,23,64,firm71
6459,35,64,firm19
6460,41,64,firm50
6461,65,64,firm81
6462,60,64,firm14
6463,53,64,firm45
6464,64,64,firm76
6465,65,64,firm99
6466,63,64,firm24
6467,65,64,firm63
6468,67,64,firm94
6469,51,64,firm11
6470,67,64,firm42
6471,67,64,firm73
6472,65,64,firm6
6473,64,64,firm37
6474,55,64,firm68
6475,61,64,firm91
6476,59,64,firm16
6477,67,64,firm55
6478,37,64,firm86
6479,60,64,firm3
6480,59,64,firm34
6481,67,64,firm65
6482,55,64,firm96
6483,57,64,firm29
6484,46,64,firm60
6485,61,64,firm83
6486,52,64,firm8
6487,63,64,firm47
6488,53,64,firm78
6489,67,64,firm26
6490,65,64,firm57
6491,43,64,firm88
6492,47,64,firm21
6493,53,64,firm52
6494,19,64,firm75
6495,60,64,firm0
6496,57,64,firm39
6497,67,64,firm70
6498,47,64,firm18
6499,55,64,firm49
6500,55,64,firm80
6501,34,65,firm13
6502,62,65,firm44
6503,62,65,firm67
6504,62,65,firm98
6505,68,65,firm31
6506,38,65,firm62
6507,62,65,firm93
6508,68,65,firm10
6509,54,65,firm41
6510,58,65,firm72
6511,52,65,firm5
6512,56,65,firm36
6513,62,65,firm59
6514,54,65,firm90
6515,46,65,firm23
6516,52,65,firm54
6517,66,65,firm85
6518,55,65,firm2
6519,52,65,firm33
6520,62,65,firm64
6521,49,65,firm28
6522,36,65,firm51
6523,60,65,firm82
6524,66,65,firm15
6525,66,65,firm46
6526,62,65,firm77
6527,66,65,firm25
6528,52,65,firm56
6529,64,65,firm95
6530,64,65,firm20
6531,39,65,firm43
6532,60,65,firm74
6533,68,65,firm7
6534,56,65,firm38
6535,60,65,firm69
6536,62,65,firm17
6537,64,65,firm48
6538,68,65,firm87
6539,44,65,firm12
6540,62,65,firm35
6541,52,65,firm66
6542,40,65,firm97
6543,60,65,firm30
6544,55,65,firm61
6545,48,65,firm92
6546,66,65,firm9
6547,65,65,firm40
6548,62,65,firm79
6549,68,65,firm4
6550,48,65,firm27
6551,48,65,firm58
6552,56,65,firm89
6553,34,65,firm22
6554,58,65,firm53
6555,52,65,firm84
6556,60,65,firm1
6557,66,65,firm32
6558,24,65,firm71
6559,36,65,firm19
6560,42,65,firm50
6561,66,65,firm81
6562,61,65,firm14
6563,54,65,firm45
6564,65,65,firm76
6565,66,65,firm99
6566,64,65,firm24
6567,66,65,firm63
6568,68,65,firm94
6569,52,65,firm11
6570,68,65,firm42
6571,68,65,firm73
6572,66,65,firm6
6573,65,65,firm37
6574,56,65,firm68
6575,62,65,firm91
6576,60,65,firm16
6577,68,65,firm55
6578,38,65,firm86
6579,61,65,firm3
6580,60,65,firm34
6581,68,65,firm65
6582,56,65,firm96
6583,58,65,firm29
6584,47,65,firm60
6585,62,65,firm83
6586,53,65,firm8
6587,64,65,firm47
6588,52,65,firm78
6589,68,65,firm26
6590,66,65,firm57
6591,42,65,firm88
6592,48,65,firm21
6593,54,65,firm52
6594,20,65,firm75
6595,61,65,firm0
6596,58,65,firm39
6597,68,65,firm70
6598,48,65,firm18
6599,56,65,firm49
6600,56,65,firm80
6601,35,66,firm13
6602,63,66,firm44
6603,63,66,firm67
6604,63,66,firm98
6605,69,66,firm31
6606,39,66,firm62
6607,63,66,firm93
6608,69,66,firm10
6609,55,66,firm41
6610,59,66,firm72
6611,53,66,firm5
6612,57,66,firm36
6613,63,66,firm59
6614,55,66,firm90
6615,47,66,firm23
6616,53,66,firm54
6617,67,66,firm85
6618,56,66,firm2
6619,53,66,firm33
6620,63,66,firm64
6621,50,66,firm28
6622,37,66,firm51
6623,61,66,firm82
6624,67,66,firm15
6625,67,66,firm46
6626,63,66,firm77
6627,67,66,firm25
6628,53,66,firm56
6629,65,66,firm95
6630,65,66,firm20
6631,40,66,firm43
6632,61,66,firm74
6633,69,66,firm7
6634,57,66,firm38
6635,61,66,firm69
6636,63,66,firm17
6637,65,66,firm48
6638,69,66,firm87
6639,45,66,firm12
6640,63,66,firm35
6641,53,66,firm66
6642,41,66,firm97
6643,61,66,firm30
6644,56,66,firm61
6645,49,66,firm92
6646,67,66,firm9
6647,66,66,firm40
6648,63,66,firm79
6649,69,66,firm4
6650,49,66,firm27
6651,49,66,firm58
6652,57,66,firm89
6653,35,66,firm22
6654,59,66,firm53
6655,53,66,firm84
6656,61,66,firm1
6657,67,66,firm32
6658,25,66,firm71
6659,37,66,firm19
6660,41,66,firm50
6661,67,66,firm81
6662,62,66,firm14
6663,55,66,firm45
6664,66,66,firm76
6665,67,66,firm99
6666,65,66,firm24
6667,67,66,firm63
6668,69,66,firm94
6669,53,66,firm11
6670,69,66,firm42
6671,69,66,firm73
6672,67,66,firm6
6673,66,66,firm37
6674,55,66,firm68
6675,63,66,firm91
6676,61,66,firm16
6677,69,66,firm55
6678,39,66,firm86
6679,62,66,firm3
6680,61,66,firm34
6681,69,66,firm65
6682,57,66,firm96
6683,59,66,firm29
6684,48,66,firm60
6685,63,66,firm83
6686,54,66,firm8
6687,65,66,firm47
6688,51,66,firm78
6689,69,66,firm26
6690,67,66,firm57
6691,43,66,firm88
6692,49,66,firm21
6693,55,66,firm52
6694,21,66,firm75
6695,62,66,firm0
6696,59,66,firm39
6697,69,66,firm70
6698,49,66,firm18
6699,57,66,firm49
6700,57,66,firm80
6701,34,67,firm13
6702,64,67,firm44
6703,64,67,firm67
6704,64,67,firm98
6705,70,67,firm31
6706,40,67,firm62
6707,64,67,firm93
6708,70,67,firm10
6709,56,67,firm41
6710,60,67,firm72
6711,54,67,firm5
6712,58,67,firm36
6713,64,67,firm59
6714,56,67,firm90
6715,48,67,firm23
6716,54,67,firm54
6717,68,67,firm85
6718,57,67,firm2
6719,54,67,firm33
6720,64,67,firm64
6721,51,67,firm28
6722,38,67,firm51
6723,62,67,firm82
6724,68,67,firm15
6725,68,67,firm46
6726,64,67,firm77
6727,68,67,firm25
6728,54,67,firm56
6729,66,67,firm95
6730,66,67,firm20
6731,41,67,firm43
6732,62,67,firm74
6733,70,67,firm7
6734,58,67,firm38
6735,62,67,firm69
6736,64,67,firm17
6737,66,67,firm48
6738,70,67,firm87
6739,46,67,firm12
6740,64,67,firm35
6741,54,67,firm66
6742,42,67,firm97
6743,62,67,firm30
6744,57,67,firm61
6745,50,67,firm92
6746,68,67,firm9
6747,67,67,firm40
6748,64,67,firm79
6749,70,67,firm4
6750,50,67,firm27
6751,50,67,firm58
6752,58,67,firm89
6753,36,67,firm22
6754,60,67,firm53
6755,54,67,firm84
6756,62,67,firm1
6757,68,67,firm32
6758,26,67,firm71
6759,38,67,firm19
6760,42,67,firm50
6761,68,67,firm81
6762,63,67,firm14
6763,56,67,firm45
6764,67,67,firm76
6765,68,67,firm99
6766,66,67,firm24
6767,68,67,firm63
6768,70,67,firm94
6769,54,67,firm11
6770,70,67,firm42
6771,70,67,firm73
6772,68,67,firm6
6773,67,67,firm37
6774,56,67,firm68
6775,64,67,firm91
6776,62,67,firm16
6777,70,67,firm55
6778,40,67,firm86
6779,63,67,firm3
6780,62,67,firm34
6781,70,67,firm65
6782,58,67,firm96
6783,60,67,firm29
6784,49,67,firm60
6785,64,67,firm83
6786,55,67,firm8
6787,66,67,firm47
6788,52,67,firm78
6789,70,67,firm26
6790,68,67,firm57
6791,44,67,firm88
6792,50,67,firm21
6793,56,67,firm52
6794,22,67,firm75
6795,63,67,firm0
6796,60,67,firm39
6797,70,67,firm70
6798,50,67,firm18
6799,58,67,firm49
6800,58,67,firm80
6801,33,68,firm13
6802,65,68,firm44
6803,65,68,firm67
6804,65,68,firm98
6805,71,68,firm31
6806,41,68,firm62
6807,65,68,firm93
6808,71,68,firm10
6809,57,68,firm41
6810,61,68,firm72
6811,55,68,firm5
6812,59,68,firm36
6813,65,68,firm59
6814,57,68,firm90
6815,49,68,firm23
6816,55,68,firm54
6817,69,68,firm85
6818,58,68,firm2
6819,55,68,firm33
6820,65,68,firm64
6821,52,68,firm28
6822,39,68,firm51
6823,63,68,firm82
6824,69,68,firm15
6825,69,68,firm46
6826,65,68,firm77
6827,69,68,firm25
6828,55,68,firm56
6829,67,68,firm95
6830,67,68,firm20
6831,42,68,firm43
6832,63,68,firm74
6833,71,68,firm7
6834,59,68,firm38
6835,63,68,firm69
6836,65,68,firm17
6837,67,68,firm48
6838,71,68,firm87
6839,47,68,firm12
6840,65,68,firm35
6841,55,68,firm66
6842,43,68,firm97
6843,63,68,firm30
6844,58,68,firm61
6845,51,68,firm92
6846,69,68,firm9
6847,68,68,firm40
6848,65,68,firm79
6849,71,68,firm4
6850,51,68,firm27
6851,51,68,firm58
6852,59,68,firm89
6853,37,68,firm22
6854,61,68,firm53
6855,55,68,firm84
6856,63,68,firm1
6857,69,68,firm32
6858,27,68,firm71
6859,39,68,firm19
6860,43,68,firm50
6861,69,68,firm81
6862,64,68,firm14
6863,57,68,firm45
6864,68,68,firm76
6865,69,68,firm99
6866,67,68,firm24
6867,69,68,firm63
6868,71,68,firm94
6869,55,68,firm11
6870,71,68,firm42
6871,71,68,firm73
6872,69,68,firm6
6873,68,68,firm37
6874,55,68,firm68
6875,65,68,firm91
6876,63,68,firm16
6877,71,68,firm55
6878,41,68,firm86
6879,64,68,firm3
6880,63,68,firm34
6881,71,68,firm65
6882,59,68,firm96
6883,61,68,firm29
6884,50,68,firm60
6885,65,68,firm83
6886,56,68,firm8
6887,67,68,firm47
6888,53,68,firm78
6889,71,68,firm26
6890,69,68,firm57
6891,45,68,firm88
6892,51,68,firm21
6893,57,68,firm52
6894,23,68,firm75
6895,64,68,firm0
6896,61,68,firm39
6897,71,68,firm70
6898,51,68,firm18
6899,59,68,firm49
6900,59,68,firm80
6901,32,69,firm13
6902,66,69,firm44
6903,66,69,firm67
6904,66,69,firm98
6905,72,69,firm31
6906,42,69,firm62
6907,66,69,firm93
6908,72,69,firm10
6909,58,69,firm41
6910,62,69,firm72
6911,56,69,firm5
6912,60,69,firm36
6913,66,69,firm59
6914,58,69,firm90
6915,50,69,firm23
6916,56,69,firm54
6917,70,69,firm85
6918,59,69,firm2
6919,56,69,firm33
6920,66,69,firm64
6921,53,69,firm28
6922,40,69,firm51
6923,64,69,firm82
6924,70,69,firm15
6925,70,69,firm46
6926,66,69,firm77
6927,70,69,firm25
6928,56,69,firm56
6929,68,69,firm95
6930,68,69,firm20
6931,43,69,firm43
6932,64,69,firm74
6933,72,69,firm7
6934,60,69,firm38
6935,64,69,firm69
6936,66,69,firm17
6937,68,69,firm48
6938,72,69,firm87
6939,48,69,firm12
6940,66,69,firm35
6941,56,69,firm66
6942,44,69,firm97
6943,64,69,firm30
6944,59,69,firm61
6945,52,69,firm92
6946,70,69,firm9
6947,69,69,firm40
6948,66,69,firm79
6949,72,69,firm4
6950,52,69,firm27
6951,52,69,firm58
6952,60,69,firm89
6953,38,69,firm22
6954,62,69,firm53
6955,56,69,firm84
6956,64,69,firm1
6957,70,69,firm32
6958,28,69,firm71
6959,40,69,firm19
6960,44,69,firm50
6961,70,69,firm81
6962,65,69,firm14
6963,58,69,firm45
6964,69,69,firm76
6965,70,69,firm99
6966,68,69,firm24
6967,70,69,firm63
6968,72,69,firm94
6969,56,69,firm11
6970,72,69,firm42
6971,72,69,firm73
6972,70,69,firm6
6973,69,69,firm37
6974,56,69,firm68
6975,66,69,firm91
6976,64,69,firm16
6977,72,69,firm55
6978,42,69,firm86
6979,65,69,firm3
6980,64,69,firm34
6981,72,69,firm65
6982,60,69,firm96
6983,62,69,firm29
6984,51,69,firm60
6985,66,69,firm83
6986,57,69,firm8
6987,68,69,firm47
6988,54,69,firm78
6989,72,69,firm26
6990,70,69,firm57
6991,46,69,firm88
6992,52,69,firm21
6993,58,69,firm52
6994,24,69,firm75
6995,65,69,firm0
6996,62,69,firm39
6997,72,69,firm70
6998,52,69,firm18
6999,60,69,firm49
7000,60,69,firm80
7001,33,70,firm13
7002,65,70,firm44
7003,67,70,firm67
7004,67,70,firm98
7005,73,70,firm31
7006,41,70,firm62
7007,67,70,firm93
7008,73,70,firm10
7009,57,70,firm41
7010,63,70,firm72
7011,57,70,firm5
7012,61,70,firm36
7013,67,70,firm59
7014,59,70,firm90
7015,51,70,firm23
7016,57,70,firm54
7017,71,70,firm85
7018,60,70,firm2
7019,57,70,firm33
7020,67,70,firm64
7021,54,70,firm28
7022,41,70,firm51
7023,65,70,firm82
7024,71,70,firm15
7025,71,70,firm46
7026,67,70,firm77
7027,71,70,firm25
7028,57,70,firm56
7029,69,70,firm95
7030,69,70,firm20
7031,44,70,firm43
7032,65,70,firm74
7033,73,70,firm7
7034,61,70,firm38
7035,65,70,firm69
7036,67,70,firm17
7037,69,70,firm48
7038,73,70,firm87
7039,49,70,firm12
7040,67,70,firm35
7041,57,70,firm66
7042,45,70,firm97
7043,65,70,firm30
7044,60,70,firm61
7045,53,70,firm92
7046,71,70,firm9
7047,70,70,firm40
7048,67,70,firm79
7049,73,70,firm4
7050,53,70,firm27
7051,53,70,firm58
7052,61,70,firm89
7053,39,70,firm22
7054,63,70,firm53
7055,57,70,firm84
7056,65,70,firm1
7057,71,70,firm32
7058,29,70,firm71
7059,39,70,firm19
7060,45,70,firm50
7061,71,70,firm81
7062,66,70,firm14
7063,59,70,firm45
7064,70,70,firm76
7065,71,70,firm99
7066,69,70,firm24
7067,71,70,firm63
7068,73,70,firm94
7069,57,70,firm11
7070,73,70,firm42
7071,73,70,firm73
7072,71,70,firm6
7073,70,70,firm37
7074,57,70,firm68
7075,67,70,firm91
7076,65,70,firm16
7077,73,70,firm55
7078,43,70,firm86
7079,66,70,firm3
7080,65,70,firm34
7081,73,70,firm65
7082,61,70,firm96
7083,63,70,firm29
7084,52,70,firm60
7085,67,70,firm83
7086,58,70,firm8
7087,69,70,firm47
7088,55,70,firm78
7089,73,70,firm26
7090,71,70,firm57
7091,45,70,firm88
7092,53,70,firm21
7093,59,70,firm52
7094,25,70,firm75
7095,66,70,firm0
7096,63,70,firm39
7097,73,70,firm70
7098,53,70,firm18
7099,61,70,firm49
7100,61,70,firm80
7101,34,71,firm13
7102,64,71,firm44
7103,68,71,firm67
7104,68,71,firm98
7105,74,71,firm31
7106,40,71,firm62
7107,68,71,firm93
7108,74,71,firm10
7109,58,71,firm41
7110,64,71,firm72
7111,58,71,firm5
7112,62,71,firm36
7113,68,71,firm59
7114,60,71,firm90
7115,52,71,firm23
7116,58,71,firm54
7117,72,71,firm85
7118,61,71,firm2
7119,58,71,firm33
7120,68,71,firm64
7121,55,71,firm28
7122,42,71,firm51
7123,66,71,firm82
7124,72,71,firm15
7125,72,71,firm46
7126,68,71,firm77
7127,72,71,firm25
7128,58,71,firm56
7129,70,71,firm95
7130,70,71,firm20
7131,45,71,firm43
7132,66,71,firm74
7133,74,71,firm7
7134,62,71,firm38
7135,66,71,firm69
7136,68,71,firm17
7137,70,71,firm48
7138,74,71,firm87
7139,50,71,firm12
7140,68,71,firm35
7141,58,71,firm66
7142,46,71,firm97
7143,66,71,firm30
7144,61,71,firm61
7145,54,71,firm92
7146,72,71,firm9
7147,71,71,firm40
7148,68,71,firm79
7149,74,71,firm4
7150,54,71,firm27
7151,54,71,firm58
7152,62,71,firm89
7153,40,71,firm22
7154,64,71,firm53
7155,58,71,firm84
7156,66,71,firm1
7157,72,71,firm32
7158,30,71,firm71
7159,40,71,firm19
7160,44,71,firm50
7161,72,71,firm81
7162,67,71,firm14
7163,60,71,firm45
7164,71,71,firm76
7165,72,71,firm99
7166,70,71,firm24
7167,72,71,firm63
7168,74,71,firm94
7169,58,71,firm11
7170,74,71,firm42
7171,74,71,firm73
7172,72,71,firm6
7173,71,71,firm37
7174,58,71,firm68
7175,68,71,firm91
7176,66,71,firm16
7177,74,71,firm55
7178,44,71,firm86
7179,67,71,firm3
7180,66,71,firm34
7181,74,71,firm65
7182,62,71,firm96
7183,64,71,firm29
7184,53,71,firm60
7185,68,71,firm83
7186,59,71,firm8
7187,70,71,firm47
7188,56,71,firm78
7189,74,71,firm26
7190,72,71,firm57
7191,46,71,firm88
7192,54,71,firm21
7193,60,71,firm52
7194,26,71,firm75
7195,67,71,firm0
7196,64,71,firm39
7197,74,71,firm70
7198,54,71,firm18
7199,62,71,firm49
7200,62,71,firm80
7201,35,72,firm13
7202,65,72,firm44
7203,69,72,firm67
7204,69,72,firm98
7205,75,72,firm31
7206,39,72,firm62
7207,69,72,firm93
7208,75,72,firm10
7209,59,72,firm41
7210,65,72,firm72
7211,59,72,firm5
7212,63,72,firm36
7213,69,72,firm59
7214,61,72,firm90
7215,53,72,firm23
7216,59,72,firm54
7217,73,72,firm85
7218,62,72,firm2
7219,59,72,firm33
7220,69,72,firm64
7221,56,72,firm28
7222,43,72,firm51
7223,67,72,firm82
7224,73,72,firm15
7225,73,72,firm46
7226,69,72,firm77
7227,73,72,firm25
7228,59,72,firm56
7229,71,72,firm95
7230,71,72,firm20
7231,46,72,firm43
7232,67,72,firm74
7233,75,72,firm7
7234,63,72,firm38
7235,67,72,firm69
7236,69,72,firm17
7237,71,72,firm48
7238,75,72,firm87
7239,51,72,firm12
7240,69,72,firm35
7241,59,72,firm66
7242,47,72,firm97
7243,67,72,firm30
7244,62,72,firm61
7245,55,72,firm92
7246,73,72,firm9
7247,72,72,firm40
7248,69,72,firm79
7249,75,72,firm4
7250,55,72,firm27
7251,55,72,firm58
7252,63,72,firm89
7253,41,72,firm22
7254,65,72,firm53
7255,57,72,firm84
7256,67,72,firm1
7257,73,72,firm32
7258,31,72,firm71
7259,41,72,firm19
7260,43,72,firm50
7261,73,72,firm81
7262,68,72,firm14
7263,61,72,firm45
7264,72,72,firm76
7265,73,72,firm99
7266,71,72,firm24
7267,73,72,firm63
7268,75,72,firm94
7269,59,72,firm11
7270,75,72,firm42
7271,75,72,firm73
7272,73,72,firm6
7273,72,72,firm37
7274,59,72,firm68
7275,69,72,firm91
7276,67,72,firm16
7277,75,72,firm55
7278,45,72,firm86
7279,68,72,firm3
7280,67,72,firm34
7281,75,72,firm65
7282,63,72,firm96
7283,65,72,firm29
7284,54,72,firm60
7285,67,72,firm83
7286,60,72,firm8
7287,71,72,firm47
7288,55,72,firm78
7289,75,72,firm26
7290,73,72,firm57
7291,45,72,firm88
7292,55,72,firm21
7293,61,72,firm52
7294,27,72,firm75
7295,68,72,firm0
7296,65,72,firm39
7297,75,72,firm70
7298,55,72,firm18
7299,63,72,firm49
7300,63,72,firm80
7301,36,73,firm13
7302,66,73,firm44
7303,70,73,firm67
7304,70,73,firm98
7305,76,73,firm31
7306,38,73,firm62
7307,70,73,firm93
7308,76,73,firm10
7309,60,73,firm41
7310,66,73,firm72
7311,60,73,firm5
7312,64,73,firm36
7313,70,73,firm59
7314,62,73,firm90
7315,52,73,firm23
7316,60,73,firm54
7317,74,73,firm85
7318,63,73,firm2
7319,60,73,firm33
7320,70,73,firm64
7321,57,73,firm28
7322,44,73,firm51
7323,68,73,firm82
7324,72,73,firm15
7325,74,73,firm46
7326,70,73,firm77
7327,74,73,firm25
7328,60,73,firm56
7329,72,73,firm95
7330,72,73,firm20
7331,47,73,firm43
7332,68,73,firm74
7333,76,73,firm7
7334,64,73,firm38
7335,68,73,firm69
7336,70,73,firm17
7337,72,73,firm48
7338,76,73,firm87
7339,52,73,firm12
7340,70,73,firm35
7341,60,73,firm66
7342,48,73,firm97
7343,68,73,firm30
7344,63,73,firm61
7345,56,73,firm92
7346,74,73,firm9
7347,73,73,firm40
7348,70,73,firm79
7349,76,73,firm4
7350,56,73,firm27
7351,56,73,firm58
7352,64,73,firm89
7353,42,73,firm22
7354,66,73,firm53
7355,58,73,firm84
7356,68,73,firm1
7357,74,73,firm32
7358,32,73,firm71
7359,42,73,firm19
7360,44,73,firm50
7361,74,73,firm81
7362,67,73,firm14
7363,62,73,firm45
7364,73,73,firm76
7365,74,73,firm99
7366,72,73,firm24
7367,74,73,firm63
7368,76,73,firm94
7369,60,73,firm11
7370,76,73,firm42
7371,76,73,firm73
7372,74,73,firm6
7373,73,73,firm37
7374,60,73,firm68
7375,70,73,firm91
7376,68,73,firm16
7377,76,73,firm55
7378,46,73,firm86
7379,69,73,firm3
7380,68,73,firm34
7381,76,73,firm65
7382,64,73,firm96
7383,66,73,firm29
7384,55,73,firm60
7385,66,73,firm83
7386,61,73,firm8
7387,72,73,firm47
7388,56,73,firm78
7389,76,73,firm26
7390,74,73,firm57
7391,46,73,firm88
7392,56,73,firm21
7393,62,73,firm52
7394,28,73,firm75
7395,69,73,firm0
7396,66,73,firm39
7397,76,73,firm70
7398,56,73,firm18
7399,64,73,firm49
7400,64,73,firm80
7401,37,74,firm13
7402,67,74,firm44
7403,71,74,firm67
7404,71,74,firm98
7405,77,74,firm31
7406,39,74,firm62
7407,71,74,firm93
7408,77,74,firm10
7409,61,74,firm41
7410,67,74,firm72
7411,61,74,firm5
7412,65,74,firm36
7413,71,74,firm59
7414,63,74,firm90
7415,53,74,firm23
7416,61,74,firm54
7417,75,74,firm85
7418,64,74,firm2
7419,61,74,firm33
7420,71,74,firm64
7421,58,74,firm28
7422,45,74,firm51
7423,69,74,firm82
7424,73,74,firm15
7425,75,74,firm46
7426,71,74,firm77
7427,75,74,firm25
7428,59,74,firm56
7429,73,74,firm95
7430,73,74,firm20
7431,48,74,firm43
7432,69,74,firm74
7433,77,74,firm7
7434,65,74,firm38
7435,69,74,firm69
7436,71,74,firm17
7437,71,74,firm48
7438,77,74,firm87
7439,53,74,firm12
7440,71,74,firm35
7441,61,74,firm66
7442,49,74,firm97
7443,69,74,firm30
7444,64,74,firm61
7445,57,74,firm92
7446,75,74,firm9
7447,74,74,firm40
7448,71,74,firm79
7449,77,74,firm4
7450,57,74,firm27
7451,57,74,firm58
7452,65,74,firm89
7453,41,74,firm22
7454,67,74,firm53
7455,59,74,firm84
7456,69,74,firm1
7457,75,74,firm32
7458,33,74,firm71
7459,43,74,firm19
7460,45,74,firm50
7461,75,74,firm81
7462,66,74,firm14
7463,63,74,firm45
