index,consumption_good,round,name,HH_
1248,0,12,household81,10
1249,0,12,household19,12
1250,3,12,household78,18
1251,0,12,household52,15
1252,0,12,household0,9
1253,2,12,household33,10
1254,0,12,household92,9
1255,2,12,household30,11
1256,1,12,household73,21
1257,1,12,household63,15
1258,0,12,household11,11
1259,0,12,household70,10
1260,0,12,household44,12
1261,0,12,household25,8
1262,2,12,household84,19
1263,2,12,household58,11
1264,3,12,household22,8
1265,1,12,household65,15
1266,0,12,household55,13
1267,0,12,household98,11
1268,1,12,household3,8
1269,2,12,household36,15
1270,0,12,household95,13
1271,2,12,household17,13
1272,0,12,household76,12
1273,4,12,household50,12
1274,0,12,household14,7
1275,0,12,household47,17
1276,4,12,household90,22
1277,0,12,household28,7
1278,2,12,household87,9
1279,1,12,household61,16
1280,1,12,household9,11
1281,0,12,household68,13
1282,1,12,household42,15
1283,1,12,household6,12
1284,0,12,household39,7
1285,3,12,household82,18
1286,1,12,household56,11
1287,0,12,household20,11
1288,2,12,household79,17
1289,0,12,household53,10
1290,0,12,household96,13
1291,1,12,household1,12
1292,1,12,household34,13
1293,0,12,household93,16
1294,0,12,household31,8
1295,0,12,household74,12
1296,0,12,household48,20
1297,1,12,household12,14
1298,3,12,household71,11
1299,2,12,household45,18
1300,3,12,household88,13
1301,1,13,household26,13
1302,0,13,household85,11
1303,1,13,household59,18
1304,0,13,household23,14
1305,0,13,household66,19
1306,0,13,household40,14
1307,2,13,household99,15
1308,3,13,household4,15
1309,1,13,household37,19
1310,2,13,household80,16
1311,0,13,household18,14
1312,1,13,household77,16
1313,0,13,household51,12
1314,1,13,household15,12
1315,3,13,household32,13
1316,4,13,household91,21
1317,2,13,household29,24
1318,3,13,household72,17
1319,2,13,household62,10
1320,0,13,household10,8
1321,0,13,household69,7
1322,3,13,household43,18
1323,2,13,household7,11
1324,0,13,household24,16
1325,2,13,household83,16
1326,2,13,household57,10
1327,0,13,household21,10
1328,1,13,household64,13
1329,0,13,household54,12
1330,1,13,household97,14
1331,0,13,household2,17
1332,0,13,household35,17
1333,1,13,household94,8
1334,1,13,household16,15
1335,0,13,household75,14
1336,1,13,household49,14
1337,0,13,household13,8
1338,0,13,household46,23
1339,0,13,household89,9
1340,1,13,household27,7
1341,0,13,household86,14
1342,1,13,household60,14
1343,0,13,household8,11
1344,0,13,household67,7
1345,0,13,household41,15
1346,0,13,household5,13
1347,1,13,household38,6
1348,0,13,household81,10
1349,0,13,household19,12
1350,0,13,household78,18
1351,1,13,household52,16
1352,0,13,household0,9
1353,3,13,household33,13
1354,2,13,household92,11
1355,2,13,household30,13
1356,0,13,household73,21
1357,1,13,household63,16
1358,2,13,household11,13
1359,2,13,household70,12
1360,1,13,household44,13
1361,0,13,household25,8
1362,0,13,household84,19
1363,0,13,household58,11
1364,2,13,household22,10
1365,2,13,household65,17
1366,0,13,household55,13
1367,1,13,household98,12
1368,0,13,household3,8
1369,1,13,household36,16
1370,1,13,household95,14
1371,2,13,household17,15
1372,2,13,household76,14
1373,1,13,household50,13
1374,1,13,household14,8
1375,0,13,household47,17
1376,1,13,household90,23
1377,0,13,household28,7
1378,0,13,household87,9
1379,1,13,household61,17
1380,2,13,household9,13
1381,3,13,household68,16
1382,0,13,household42,15
1383,2,13,household6,14
1384,1,13,household39,8
1385,0,13,household82,18
1386,1,13,household56,12
1387,1,13,household20,12
1388,1,13,household79,18
1389,3,13,household53,13
1390,2,13,household96,15
1391,2,13,household1,14
1392,1,13,household34,14
1393,0,13,household93,16
1394,0,13,household31,8
1395,2,13,household74,14
1396,2,13,household48,22
1397,0,13,household12,14
1398,0,13,household71,11
1399,3,13,household45,21
1400,2,13,household88,15
1401,0,14,household26,13
1402,1,14,household85,12
1403,1,14,household59,19
1404,3,14,household23,17
1405,1,14,household66,20
1406,0,14,household40,14
1407,0,14,household99,15
1408,1,14,household4,16
1409,2,14,household37,21
1410,0,14,household80,16
1411,0,14,household18,14
1412,1,14,household77,17
1413,1,14,household51,13
1414,2,14,household15,14
1415,2,14,household32,15
1416,3,14,household91,24
1417,1,14,household29,25
1418,2,14,household72,19
1419,1,14,household62,11
1420,1,14,household10,9
1421,0,14,household69,7
1422,0,14,household43,18
1423,3,14,household7,14
1424,2,14,household24,18
1425,1,14,household83,17
1426,0,14,household57,10
1427,1,14,household21,11
1428,0,14,household64,13
1429,0,14,household54,12
1430,0,14,household97,14
1431,0,14,household2,17
1432,1,14,household35,18
1433,0,14,household94,8
1434,3,14,household16,18
1435,0,14,household75,14
1436,0,14,household49,14
1437,0,14,household13,8
1438,2,14,household46,25
1439,1,14,household89,10
1440,0,14,household27,7
1441,0,14,household86,14
1442,1,14,household60,15
1443,0,14,household8,11
1444,0,14,household67,7
1445,2,14,household41,17
1446,0,14,household5,13
1447,0,14,household38,6
1448,0,14,household81,10
1449,0,14,household19,12
1450,1,14,household78,19
1451,1,14,household52,17
1452,1,14,household0,10
1453,1,14,household33,14
1454,3,14,household92,14
1455,4,14,household30,17
1456,0,14,household73,21
1457,2,14,household63,18
1458,1,14,household11,14
1459,5,14,household70,17
1460,1,14,household44,14
1461,1,14,household25,9
1462,1,14,household84,20
1463,1,14,household58,12
1464,0,14,household22,10
1465,2,14,household65,19
1466,1,14,household55,14
1467,1,14,household98,13
1468,1,14,household3,9
1469,2,14,household36,18
1470,0,14,household95,14
1471,1,14,household17,16
1472,0,14,household76,14
1473,1,14,household50,14
1474,1,14,household14,9
1475,1,14,household47,18
1476,0,14,household90,23
1477,1,14,household28,8
1478,1,14,household87,10
1479,0,14,household61,17
1480,2,14,household9,15
1481,3,14,household68,19
1482,0,14,household42,15
1483,1,14,household6,15
1484,0,14,household39,8
1485,0,14,household82,18
1486,3,14,household56,15
1487,1,14,household20,13
1488,1,14,household79,19
1489,0,14,household53,13
1490,2,14,household96,17
1491,1,14,household1,15
1492,1,14,household34,15
1493,2,14,household93,18
1494,0,14,household31,8
1495,3,14,household74,17
1496,0,14,household48,22
1497,3,14,household12,17
1498,0,14,household71,11
1499,1,14,household45,22
1500,0,14,household88,15
1501,1,15,household26,14
1502,1,15,household85,13
1503,2,15,household59,21
1504,0,15,household23,17
1505,0,15,household66,20
1506,1,15,household40,15
1507,2,15,household99,17
1508,2,15,household4,18
1509,1,15,household37,22
1510,1,15,household80,17
1511,0,15,household18,14
1512,0,15,household77,17
1513,0,15,household51,13
1514,0,15,household15,14
1515,1,15,household32,16
1516,0,15,household91,24
1517,1,15,household29,26
1518,1,15,household72,20
1519,0,15,household62,11
1520,2,15,household10,11
1521,3,15,household69,10
1522,0,15,household43,18
1523,1,15,household7,15
1524,0,15,household24,18
1525,1,15,household83,18
1526,0,15,household57,10
1527,0,15,household21,11
1528,2,15,household64,15
1529,2,15,household54,14
1530,1,15,household97,15
1531,1,15,household2,18
1532,0,15,household35,18
1533,1,15,household94,9
1534,1,15,household16,19
1535,2,15,household75,16
1536,1,15,household49,15
1537,0,15,household13,8
1538,0,15,household46,25
1539,2,15,household89,12
1540,1,15,household27,8
1541,1,15,household86,15
1542,0,15,household60,15
1543,2,15,household8,13
1544,1,15,household67,8
1545,1,15,household41,18
1546,0,15,household5,13
1547,0,15,household38,6
1548,0,15,household81,10
1549,1,15,household19,13
1550,1,15,household78,20
1551,1,15,household52,18
1552,3,15,household0,13
1553,2,15,household33,16
1554,1,15,household92,15
1555,0,15,household30,17
1556,0,15,household73,21
1557,0,15,household63,18
1558,2,15,household11,16
1559,0,15,household70,17
1560,1,15,household44,15
1561,1,15,household25,10
1562,2,15,household84,22
1563,1,15,household58,13
1564,1,15,household22,11
1565,1,15,household65,20
1566,1,15,household55,15
1567,0,15,household98,13
1568,2,15,household3,11
1569,3,15,household36,21
1570,2,15,household95,16
1571,0,15,household17,16
1572,0,15,household76,14
1573,1,15,household50,15
1574,1,15,household14,10
1575,3,15,household47,21
1576,1,15,household90,24
1577,0,15,household28,8
1578,2,15,household87,12
1579,3,15,household61,20
1580,0,15,household9,15
1581,0,15,household68,19
1582,5,15,household42,20
1583,0,15,household6,15
1584,1,15,household39,9
1585,0,15,household82,18
1586,0,15,household56,15
1587,2,15,household20,15
1588,1,15,household79,20
1589,1,15,household53,14
1590,0,15,household96,17
1591,1,15,household1,16
1592,3,15,household34,18
1593,2,15,household93,20
1594,0,15,household31,8
1595,2,15,household74,19
1596,1,15,household48,23
1597,2,15,household12,19
1598,0,15,household71,11
1599,1,15,household45,23
1600,1,15,household88,16
1601,1,16,household26,15
1602,2,16,household85,15
1603,1,16,household59,22
1604,0,16,household23,17
1605,1,16,household66,21
1606,0,16,household40,15
1607,1,16,household99,18
1608,0,16,household4,18
1609,1,16,household37,23
1610,0,16,household80,17
1611,2,16,household18,16
1612,1,16,household77,18
1613,2,16,household51,15
1614,1,16,household15,15
1615,1,16,household32,17
1616,1,16,household91,25
1617,0,16,household29,26
1618,1,16,household72,21
1619,1,16,household62,12
1620,3,16,household10,14
1621,2,16,household69,12
1622,0,16,household43,18
1623,2,16,household7,17
1624,1,16,household24,19
1625,0,16,household83,18
1626,1,16,household57,11
1627,2,16,household21,13
1628,2,16,household64,17
1629,1,16,household54,15
1630,2,16,household97,17
1631,0,16,household2,18
1632,2,16,household35,20
1633,1,16,household94,10
1634,1,16,household16,20
1635,1,16,household75,17
1636,3,16,household49,18
1637,1,16,household13,9
1638,1,16,household46,26
1639,1,16,household89,13
1640,0,16,household27,8
1641,0,16,household86,15
1642,0,16,household60,15
1643,0,16,household8,13
1644,0,16,household67,8
1645,1,16,household41,19
1646,4,16,household5,17
1647,1,16,household38,7
1648,0,16,household81,10
1649,0,16,household19,13
1650,1,16,household78,21
1651,2,16,household52,20
1652,0,16,household0,13
1653,4,16,household33,20
1654,2,16,household92,17
1655,1,16,household30,18
1656,1,16,household73,22
1657,1,16,household63,19
1658,0,16,household11,16
1659,0,16,household70,17
1660,2,16,household44,17
1661,0,16,household25,10
1662,1,16,household84,23
1663,0,16,household58,13
1664,0,16,household22,11
1665,0,16,household65,20
1666,0,16,household55,15
1667,1,16,household98,14
1668,0,16,household3,11
1669,0,16,household36,21
1670,0,16,household95,16
1671,0,16,household17,16
1672,1,16,household76,15
1673,2,16,household50,17
1674,2,16,household14,12
1675,0,16,household47,21
1676,1,16,household90,25
1677,2,16,household28,10
1678,1,16,household87,13
1679,1,16,household61,21
1680,3,16,household9,18
1681,1,16,household68,20
1682,1,16,household42,21
1683,0,16,household6,15
1684,1,16,household39,10
1685,0,16,household82,18
1686,2,16,household56,17
1687,0,16,household20,15
1688,2,16,household79,22
1689,0,16,household53,14
1690,0,16,household96,17
1691,3,16,household1,19
1692,2,16,household34,20
1693,2,16,household93,22
1694,0,16,household31,8
1695,0,16,household74,19
1696,3,16,household48,26
1697,1,16,household12,20
1698,1,16,household71,12
1699,1,16,household45,24
1700,0,16,household88,16
1701,0,17,household26,15
1702,0,17,household85,15
1703,1,17,household59,23
1704,0,17,household23,17
1705,2,17,household66,23
1706,0,17,household40,15
1707,1,17,household99,19
1708,1,17,household4,19
1709,3,17,household37,26
1710,1,17,household80,18
1711,2,17,household18,18
1712,0,17,household77,18
1713,0,17,household51,15
1714,0,17,household15,15
1715,1,17,household32,18
1716,1,17,household91,26
1717,2,17,household29,28
1718,0,17,household72,21
1719,1,17,household62,13
1720,1,17,household10,15
1721,1,17,household69,13
1722,1,17,household43,19
1723,2,17,household7,19
1724,4,17,household24,23
1725,1,17,household83,19
1726,3,17,household57,14
1727,1,17,household21,14
1728,1,17,household64,18
1729,0,17,household54,15
1730,1,17,household97,18
1731,0,17,household2,18
1732,2,17,household35,22
1733,1,17,household94,11
1734,1,17,household16,21
1735,0,17,household75,17
1736,0,17,household49,18
1737,0,17,household13,9
1738,0,17,household46,26
1739,1,17,household89,14
1740,0,17,household27,8
1741,0,17,household86,15
1742,3,17,household60,18
1743,2,17,household8,15
1744,1,17,household67,9
1745,0,17,household41,19
1746,1,17,household5,18
1747,2,17,household38,9
1748,2,17,household81,12
1749,0,17,household19,13
1750,0,17,household78,21
1751,5,17,household52,25
1752,1,17,household0,14
1753,0,17,household33,20
1754,0,17,household92,17
1755,0,17,household30,18
1756,2,17,household73,24
1757,1,17,household63,20
1758,1,17,household11,17
1759,2,17,household70,19
1760,5,17,household44,22
1761,2,17,household25,12
1762,2,17,household84,25
1763,0,17,household58,13
1764,0,17,household22,11
1765,0,17,household65,20
1766,0,17,household55,15
1767,2,17,household98,16
1768,2,17,household3,13
1769,2,17,household36,23
1770,0,17,household95,16
1771,0,17,household17,16
1772,1,17,household76,16
1773,1,17,household50,18
1774,0,17,household14,12
1775,0,17,household47,21
1776,0,17,household90,25
1777,0,17,household28,10
1778,1,17,household87,14
1779,0,17,household61,21
1780,1,17,household9,19
1781,2,17,household68,22
1782,2,17,household42,23
1783,2,17,household6,17
1784,0,17,household39,10
1785,1,17,household82,19
1786,0,17,household56,17
1787,2,17,household20,17
1788,1,17,household79,23
1789,2,17,household53,16
1790,0,17,household96,17
1791,2,17,household1,21
1792,0,17,household34,20
1793,0,17,household93,22
1794,1,17,household31,9
1795,0,17,household74,19
1796,0,17,household48,26
1797,3,17,household12,23
1798,1,17,household71,13
1799,2,17,household45,26
1800,0,17,household88,16
1801,1,18,household26,16
1802,0,18,household85,15
1803,2,18,household59,25
1804,1,18,household23,18
1805,1,18,household66,24
1806,2,18,household40,17
1807,0,18,household99,19
1808,0,18,household4,19
1809,0,18,household37,26
1810,0,18,household80,18
1811,0,18,household18,18
1812,1,18,household77,19
1813,0,18,household51,15
1814,1,18,household15,16
1815,1,18,household32,19
1816,1,18,household91,27
1817,1,18,household29,29
1818,4,18,household72,25
1819,1,18,household62,14
1820,1,18,household10,16
1821,2,18,household69,15
1822,2,18,household43,21
1823,1,18,household7,20
1824,0,18,household24,23
1825,2,18,household83,21
1826,1,18,household57,15
1827,2,18,household21,16
1828,2,18,household64,20
1829,2,18,household54,17
1830,0,18,household97,18
1831,1,18,household2,19
1832,3,18,household35,25
1833,0,18,household94,11
1834,0,18,household16,21
1835,0,18,household75,17
1836,2,18,household49,20
1837,1,18,household13,10
1838,0,18,household46,26
1839,1,18,household89,15
1840,0,18,household27,8
1841,1,18,household86,16
1842,0,18,household60,18
1843,0,18,household8,15
1844,2,18,household67,11
1845,0,18,household41,19
1846,1,18,household5,19
1847,3,18,household38,12
1848,1,18,household81,13
1849,0,18,household19,13
1850,0,18,household78,21
1851,0,18,household52,25
1852,0,18,household0,14
1853,0,18,household33,20
1854,0,18,household92,17
1855,0,18,household30,18
1856,1,18,household73,25
